Protein Accession,Gene Names,Protein Annotation,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
tr|F6TGV1|F6TGV1_MOUSE,Exosc3,Exosome complex component RRP40 (Fragment) OS=Mus musculus GN=Exosc3 PE=4 SV=1,91085.8,89568.8,82580,89028.2,90587.4,90446.2,91042.1,87535.8
sp|Q7TQK4|EXOS3_MOUSE,Exosc3,Exosome complex component RRP40 OS=Mus musculus GN=Exosc3 PE=1 SV=3,89182.9,94148.1,85924.5,96583.3,95960.1,94672.4,91404.5,93770.9
sp|Q921I9|EXOS4_MOUSE,Exosc4,Exosome complex component RRP41 OS=Mus musculus GN=Exosc4 PE=2 SV=3,46061.9,45955.4,48346.8,44698.7,49758,47906.3,52295,50045
sp|Q9CRA8|EXOS5_MOUSE,Exosc5,Exosome complex component RRP46 OS=Mus musculus GN=Exosc5 PE=1 SV=1,144279,146537.6,156170.2,141850.8,142735.7,141790.5,154507.7,139306.4
sp|Q8BTW3|EXOS6_MOUSE,Exosc6,Exosome complex component MTR3 OS=Mus musculus GN=Exosc6 PE=1 SV=1,88140.8,85609.1,80639.2,86054.3,89810.5,90987.3,100167.4,95934
sp|Q9D0M0|EXOS7_MOUSE,Exosc7,Exosome complex exonuclease RRP42 OS=Mus musculus GN=Exosc7 PE=2 SV=2,104057.5,96970,110940.9,99590.6,107548.4,109282.7,118790.2,120550.5
sp|Q9D753|EXOS8_MOUSE,Exosc8,Exosome complex component RRP43 OS=Mus musculus GN=Exosc8 PE=2 SV=1,85735.9,91384.9,90636.7,86561.8,90463.1,91531,101716.7,106557.5
sp|Q9JHI7|EXOS9_MOUSE,Exosc9,Exosome complex component RRP45 OS=Mus musculus GN=Exosc9 PE=2 SV=1,150284,152423.2,155097.7,144649.8,150504.2,156365,164781,154638.1
sp|P97464|EXT1_MOUSE,Ext1,Exostosin-1 OS=Mus musculus GN=Ext1 PE=1 SV=1,49818.8,51843.3,55713,50185,54712.8,51595.1,53027.2,52529.6
sp|P70428|EXT2_MOUSE,Ext2,Exostosin-2 OS=Mus musculus GN=Ext2 PE=1 SV=2,21443.9,22152.3,25516.4,23252.5,24656.5,23994.9,32998.5,30953.4
sp|Q9WVL6|EXTL3_MOUSE,Extl3,Exostosin-like 3 OS=Mus musculus GN=Extl3 PE=2 SV=2,43930,43369.8,43314.9,42514.4,49480,47703.8,54546.7,54075.1
sp|P97480|EYA3_MOUSE,Eya3,Eyes absent homolog 3 OS=Mus musculus GN=Eya3 PE=1 SV=2,34271.4,34782.8,34803,31881.6,38363.1,37801.6,49052,46966
sp|P70351|EZH1_MOUSE,Ezh1,Histone-lysine N-methyltransferase EZH1 OS=Mus musculus GN=Ezh1 PE=1 SV=1,68202.4,59832.1,52527.5,71003.3,59776.8,57288.9,66883.9,63083.7
sp|P26040|EZRI_MOUSE,Ezr,Ezrin OS=Mus musculus GN=Ezr PE=1 SV=3,969632.3,934068.7,743586.5,974332.5,905933.6,929510.2,795604.5,788290.8
sp|Q8BH61|F13A_MOUSE,F13a1,Coagulation factor XIII A chain OS=Mus musculus GN=F13a1 PE=2 SV=3,88640.9,84226.3,95812,81276.9,71075.9,74428.6,64424.6,57930.5
sp|O88783|FA5_MOUSE,F5,Coagulation factor V OS=Mus musculus GN=F5 PE=1 SV=1,24518.8,22790.3,26535,23411.3,24412.6,26923.9,24653.8,25417.7
sp|Q00558|F8I2_MOUSE,F8a1,Factor VIII intron 22 protein OS=Mus musculus GN=F8a1 PE=2 SV=1,30628.7,30627.4,29119.3,30979.3,30901.4,32938.5,34675.5,35424.9
sp|O08914|FAAH1_MOUSE,Faah,Fatty-acid amide hydrolase 1 OS=Mus musculus GN=Faah PE=2 SV=1,122427.6,117428.1,122638.3,118634.5,111818.9,112424.6,101388.6,102303.2
sp|Q61160|FADD_MOUSE,Fadd,FAS-associated death domain protein OS=Mus musculus GN=Fadd PE=1 SV=1,103210.5,97865.5,99295.5,92734,87575.9,92860.7,78590.4,80600.4
sp|P54731|FAF1_MOUSE,Faf1,FAS-associated factor 1 OS=Mus musculus GN=Faf1 PE=2 SV=2,89069.4,86897,95064.4,88459.5,84333.1,86371.3,87764.6,89098.2
sp|Q3TDN2|FAF2_MOUSE,Faf2,FAS-associated factor 2 OS=Mus musculus GN=Faf2 PE=2 SV=2,114152.2,103335.9,118151.2,115380.5,124812,124316.2,128500.4,133389.2
sp|P35505|FAAA_MOUSE,Fah,Fumarylacetoacetase OS=Mus musculus GN=Fah PE=1 SV=2,21127.6,21496.6,24528.6,22473.7,21111.8,21770.3,20436.5,19572
sp|Q8R0F8|FAHD1_MOUSE,Fahd1,"Acylpyruvase FAHD1, mitochondrial OS=Mus musculus GN=Fahd1 PE=1 SV=2",16471,12255.3,19221.9,15147.5,18173,18787.7,15867.4,17511.2
sp|Q3TC72|FAHD2_MOUSE,Fahd2,Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Mus musculus GN=Fahd2 PE=1 SV=1,54077.1,53288.3,55904.1,52187.1,52946.9,52519.7,48941,47674.4
sp|Q9WUD8|FAIM1_MOUSE,Faim,Fas apoptotic inhibitory molecule 1 OS=Mus musculus GN=Faim PE=1 SV=1,83906.1,80196.7,89275.9,76809.6,90639.1,91905.4,100385.2,105270.5
sp|Q8BQS4|F102B_MOUSE,Fam102b,Protein FAM102B OS=Mus musculus GN=Fam102b PE=2 SV=2,20954.3,23647.2,22103.8,21309.8,21430.5,22699.1,21662.7,21797.8
sp|Q9CQY2|RAM_MOUSE,Fam103a1,RNMT-activating mini protein OS=Mus musculus GN=Fam103a1 PE=2 SV=1,96701.2,93689.4,97846.9,90422.5,98134.8,100680.3,103785.9,102127.6
tr|A2A6P4|A2A6P4_MOUSE,Fam104a,Protein Fam104a OS=Mus musculus GN=Fam104a PE=4 SV=1,7560.3,7890,11572.8,9901.4,12847.5,12802.8,8010.2,12115.6
sp|Q3TVP5|F105A_MOUSE,Fam105a,Inactive ubiquitin thioesterase FAM105A OS=Mus musculus GN=Fam105a PE=2 SV=1,119867.2,111949.5,123602.8,111481.1,108732,109954.4,80498.1,78801.5
sp|Q3TGF2|F107B_MOUSE,Fam107b,Protein FAM107B OS=Mus musculus GN=Fam107b PE=1 SV=2,172841,169699.1,176966.7,162633.4,163959.7,167946.7,136972.7,138813.2
sp|Q8VE88-2|F1142_MOUSE,Fam114a2,Isoform 2 of Protein FAM114A2 OS=Mus musculus GN=Fam114a2,86499.8,84993.3,90762.1,81004.4,86544.6,91757.5,86944.3,89332.3
sp|Q8VE88|F1142_MOUSE,Fam114a2,Protein FAM114A2 OS=Mus musculus GN=Fam114a2 PE=2 SV=2,86529.8,84924.4,91666.2,80735.4,86436.1,91510.8,87085.5,90066.4
sp|Q7TNF9|F117A_MOUSE,Fam117a,Protein FAM117A OS=Mus musculus GN=Fam117a PE=2 SV=1,6132.3,7138.6,7171.5,5153.4,5878,5116.4,8368,8419.6
sp|Q91YN1|F118A_MOUSE,Fam118a,Protein FAM118A OS=Mus musculus GN=Fam118a PE=2 SV=1,45061.8,44378.4,44580.8,40990.7,45397.4,45201.4,40012.9,39660.6
sp|Q8C569|F118B_MOUSE,Fam118b,Protein FAM118B OS=Mus musculus GN=Fam118b PE=1 SV=1,41538.2,42187.3,38715,41625.5,48105.2,46764.2,56391.3,55991.7
sp|Q6A0A9|F120A_MOUSE,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus GN=FAM120A PE=1 SV=2,113013,109813.4,91460.9,112394.4,119098.7,116381.9,126241.1,130488.4
sp|Q6RI63|F120B_MOUSE,Fam120b,Constitutive coactivator of peroxisome proliferator-activated receptor gamma OS=Mus musculus GN=Fam120b PE=1 SV=1,18785.9,19985.5,18579.1,20281.5,20972.9,20685,20557.4,17972.9
sp|Q8C3F2|F120C_MOUSE,Fam120c,Constitutive coactivator of PPAR-gamma-like protein 2 OS=Mus musculus GN=Fam120c PE=2 SV=3,30186,27761,25073.3,27806.2,27421.8,25408.7,25101.9,25032.4
sp|Q9DB52|F122A_MOUSE,Fam122a,Protein FAM122A OS=Mus musculus GN=Fam122a PE=1 SV=1,13761.1,13323.6,14100.7,13434,14698.3,14367,15509.4,16265.2
sp|Q6P9N1|HYCCI_MOUSE,Fam126a,Hyccin OS=Mus musculus GN=Fam126a PE=1 SV=2,24505.2,25044.6,22411.3,23546.7,22868.2,23740.9,23903,22623.4
sp|Q8C729|F126B_MOUSE,Fam126b,Protein FAM126B OS=Mus musculus GN=Fam126b PE=2 SV=1,27959.5,28758.2,26300.2,26947,30761.6,30388.8,34236.3,34677.9
sp|Q3UW53|NIBAN_MOUSE,Fam129a,Protein Niban OS=Mus musculus GN=Fam129a PE=1 SV=2,60398.3,58819.8,64662.2,58875.1,56239.9,57289.7,66919.1,69935.1
sp|Q8R1F1|NIBL1_MOUSE,Fam129b,Niban-like protein 1 OS=Mus musculus GN=Fam129b PE=2 SV=2,14620.5,15392,14163.5,13765.5,14619,14488.8,14364.6,13579.9
sp|Q9CVI2|F133B_MOUSE,Fam133b,Protein FAM133B OS=Mus musculus GN=Fam133b PE=1 SV=3,78890,76878.2,85709.4,75314.2,85179.9,84950.3,78806,84756.4
sp|Q6NS82|F134A_MOUSE,Fam134a,Protein FAM134A OS=Mus musculus GN=Fam134a PE=1 SV=2,29414,27471.7,32828.9,30396,31903.4,30837,31598.5,32768.4
sp|Q9CQV4|F134C_MOUSE,Fam134c,Protein FAM134C OS=Mus musculus GN=Fam134c PE=1 SV=1,64533.5,62451.4,67836.7,68761.4,72605.5,72619.3,70154.9,72089.3
sp|Q9CR98|F136A_MOUSE,Fam136a,Protein FAM136A OS=Mus musculus GN=Fam136a PE=2 SV=1,75355.9,69231.4,91685.9,80654.9,78185.4,82418,84828.6,81961.4
sp|Q8K2H3|FA13B_MOUSE,Fam13b,Protein FAM13B OS=Mus musculus GN=Fam13b PE=2 SV=1,29942,30646.7,36043.6,28904.8,25849.3,26628.6,30464,28365.5
tr|D3YUE4|D3YUE4_MOUSE,Fam151b,Protein Fam151b OS=Mus musculus GN=Fam151b PE=4 SV=1,61683.6,62751.3,67211.2,58246.3,57573.4,57870.4,50120.5,48883.7
sp|Q3U2I3|F16A2_MOUSE,Fam160a2,FTS and Hook-interacting protein OS=Mus musculus GN=Fam160a2 PE=1 SV=2,20589.1,22558.5,20990.2,20011.6,18498.1,18646.2,19279,20471.1
sp|Q8CDM8|F16B1_MOUSE,Fam160b1,Protein FAM160B1 OS=Mus musculus GN=Fam160b1 PE=2 SV=2,113116.9,113198.8,115966.8,116257.2,101624.2,106075.6,98391.7,94719.2
sp|Q9D6U8|F162A_MOUSE,Fam162a,Protein FAM162A OS=Mus musculus GN=Fam162a PE=2 SV=1,103611.8,104988.3,89830.1,111856.2,122259.2,119165,134257.3,136912.7
tr|G3UWF0|G3UWF0_MOUSE,Fam168b,Myelin-associated neurite-outgrowth inhibitor OS=Mus musculus GN=Fam168b PE=4 SV=1,32130.5,35970.3,34769.8,29450.9,38998.4,36913.1,43926.2,46706.5
sp|Q8CHT6|F169B_MOUSE,Fam169b,Protein FAM169B OS=Mus musculus GN=Fam169b PE=2 SV=1,64037.4,67685.4,66881.5,66338.3,59798.7,63157,58627,58182.3
sp|Q3TNH5|F172A_MOUSE,Fam172a,Protein FAM172A OS=Mus musculus GN=Fam172a PE=2 SV=2,29989.2,31242.2,29288.9,28771.3,29207.7,30341.6,31811.1,29541.1
sp|Q501J2|F173A_MOUSE,Fam173a,Protein FAM173A OS=Mus musculus GN=Fam173a PE=2 SV=1,34237.2,33687.1,36866.7,31122.3,31844.5,34457.2,47402.7,45349.2
sp|Q8BPZ8|F175A_MOUSE,Fam175a,BRCA1-A complex subunit Abraxas OS=Mus musculus GN=Fam175a PE=2 SV=1,95461.9,98817.4,96218.8,91305.2,89539,96354.9,81185.8,83367.1
sp|Q3TCJ1|F175B_MOUSE,Fam175b,BRISC complex subunit Abro1 OS=Mus musculus GN=Fam175b PE=2 SV=1,82158.4,86676.5,77610,81438.8,84098.8,86629.2,81815.9,81800.8
sp|Q8BR63|F177A_MOUSE,Fam177a1,Protein FAM177A1 OS=Mus musculus GN=Fam177a1 PE=2 SV=1,46154.7,47974.5,59717.6,46857.1,43881.5,45724,36294.6,38637.9
sp|Q6A070|F179B_MOUSE,Fam179b,Protein FAM179B OS=Mus musculus GN=Fam179b PE=3 SV=3,6811.3,7185.3,7374,6525,6901.2,6062.6,7356.1,6847.8
tr|E9PW83|E9PW83_MOUSE,Fam184a,Protein Fam184a OS=Mus musculus GN=Fam184a PE=4 SV=1,28078.2,26159.6,21608.7,24963.8,31902.5,30367.3,29771.5,29577.8
sp|Q9CV28|F188A_MOUSE,Fam188a,Protein FAM188A OS=Mus musculus GN=Fam188a PE=1 SV=2,21109.5,21967.1,22696.6,18622.9,19452.8,18327.6,23477.4,24031.4
sp|Q91WE2|F192A_MOUSE,Fam192a,Protein FAM192A OS=Mus musculus GN=Fam192a PE=2 SV=1,163502,157299.7,178477.1,148869.8,152407.2,154438.7,159780.3,166312.9
sp|Q3UGS4|F195B_MOUSE,Fam195b,Protein FAM195B OS=Mus musculus GN=Fam195b PE=1 SV=1,105951,91671.7,106611.5,89208.3,118414,112110.3,120979.9,121544.2
sp|Q8C6C7|F204A_MOUSE,Fam204a,Protein FAM204A OS=Mus musculus GN=Fam204a PE=2 SV=1,17075.9,17910.4,16784,17823.3,19245.8,20175.3,23573,24388.3
sp|Q80ZQ9|F206A_MOUSE,Fam206a,Protein Simiate OS=Mus musculus GN=Fam206a PE=1 SV=2,16915.1,20544.2,19128.6,18911.1,19653.1,20714.9,23026.6,21941.5
sp|Q69ZR9|F208A_MOUSE,Fam208a,Protein FAM208A OS=Mus musculus GN=Fam208a PE=2 SV=2,102222.5,101659.2,106904.8,100552.2,106872.2,105616.3,101782.6,105667
sp|Q8VCS3|XYLK_MOUSE,Fam20b,Glycosaminoglycan xylosylkinase OS=Mus musculus GN=Fam20b PE=2 SV=1,41798.3,41227.9,39445.7,43686.4,42738.8,46409.4,44911.3,45740.2
sp|Q6PGL7|FAM21_MOUSE,Fam21,WASH complex subunit FAM21 OS=Mus musculus GN=Fam21 PE=1 SV=1,59991.8,59746.2,58944.4,57876,53619.9,56588.8,50967.4,51115.3
sp|Q9D8B6|F210B_MOUSE,Fam210b,Protein FAM210B OS=Mus musculus GN=Fam210b PE=2 SV=3,45465.7,46961.4,44287.2,46613.9,41932.2,46575.7,44393.8,43463.7
sp|Q9CYH2|F213A_MOUSE,Fam213a,Redox-regulatory protein FAM213A OS=Mus musculus GN=Fam213a PE=1 SV=2,79531.3,80529.2,70735.7,73354.9,72997.9,74182.1,70128.8,66465
sp|Q9DB60|PGFS_MOUSE,Fam213b,Prostamide/prostaglandin F synthase OS=Mus musculus GN=Fam213b PE=1 SV=1,14697.8,15835.4,18393.7,14072.5,13586.1,14679.7,14660.2,15177.9
sp|Q8C790|F221A_MOUSE,Fam221a,Protein FAM221A OS=Mus musculus GN=Fam221a PE=2 SV=1,18489.3,19329.2,18437.2,18233.8,17951.8,17661,16796.6,17273.2
sp|Q8C9E8|FA26F_MOUSE,Fam26f,Protein FAM26F OS=Mus musculus GN=Fam26f PE=2 SV=1,36966.4,34703.5,40403,42989.5,40020.9,43015.9,39531.5,35852.6
sp|Q9CR80|FA32A_MOUSE,Fam32a,Protein FAM32A OS=Mus musculus GN=Fam32a PE=2 SV=1,72984.1,70721.4,70848.7,70974.5,78465.8,75882.9,87482.3,87804.3
sp|Q9D8T0|FAM3A_MOUSE,Fam3a,Protein FAM3A OS=Mus musculus GN=Fam3a PE=2 SV=1,39760.4,37894.3,36870.7,37403.1,37377,36272.3,54114.7,53112.8
sp|Q91VU0|FAM3C_MOUSE,Fam3c,Protein FAM3C OS=Mus musculus GN=Fam3c PE=1 SV=1,72082.5,68844.5,65848.1,66653.1,61273.6,62901.2,74904.6,69316.2
sp|Q9D8N2|FA45A_MOUSE,Fam45a,Protein FAM45A OS=Mus musculus GN=Fam45a PE=2 SV=2,75855,75204.9,81143.7,72551,79584.6,77869.9,76082.7,74957.7
sp|Q8BHZ0|FA49A_MOUSE,Fam49a,Protein FAM49A OS=Mus musculus GN=Fam49a PE=2 SV=1,84044.4,85621.6,86746.8,78819.6,80369.3,80547.2,70125.4,69706.5
sp|Q921M7|FA49B_MOUSE,Fam49b,Protein FAM49B OS=Mus musculus GN=Fam49b PE=2 SV=1,158074.7,152482.9,162000.8,153382,154156.2,155744.2,135632.2,136371
sp|Q9WV03|FA50A_MOUSE,Fam50a,Protein FAM50A OS=Mus musculus GN=Fam50a PE=2 SV=1,116693.9,113041.7,101470.6,109196.7,119848.9,117346,140814.7,144713.5
sp|Q8BGR5|FA53B_MOUSE,Fam53b,Protein FAM53B OS=Mus musculus GN=Fam53b PE=2 SV=1,23267.6,25015.9,23706.8,23158.5,20874.3,21365.5,29764.9,29472.3
sp|Q8QZR8|FA58B_MOUSE,Fam58b,Cyclin-related protein FAM58B OS=Mus musculus GN=Fam58b PE=2 SV=2,15438.5,14490.9,17001.4,14773.8,17625.6,17159.7,15322.8,16109.6
sp|Q76LS9|FA63A_MOUSE,Fam63a,Protein FAM63A OS=Mus musculus GN=Fam63a PE=1 SV=1,28563.2,23521.7,33631.7,37769.8,27732.8,27665.2,26435.8,31738.8
sp|Q6PDI6|FA63B_MOUSE,Fam63b,Protein FAM63B OS=Mus musculus GN=Fam63b PE=2 SV=1,29218.9,29789.8,29450.9,25561.7,26928.9,26773.3,25740.1,25514.4
sp|Q68FE6|FA65A_MOUSE,Fam65a,Protein FAM65A OS=Mus musculus GN=Fam65a PE=1 SV=2,32150.9,33792.4,33857.9,31843,31729.4,30206.1,27568.4,26519.6
sp|Q9D6I7|FA69A_MOUSE,Fam69a,Protein FAM69A OS=Mus musculus GN=Fam69a PE=2 SV=1,73465.6,76174.4,73525.1,70883.6,73160.7,75178.3,63195.2,69632
sp|Q4QQM5|FA73A_MOUSE,Fam73a,Protein FAM73A OS=Mus musculus GN=Fam73a PE=2 SV=1,12818.2,14398.4,12273.6,12277.5,13682.7,13461.3,15687.2,15294.9
sp|Q922G2|FA76A_MOUSE,Fam76a,Protein FAM76A OS=Mus musculus GN=Fam76a PE=2 SV=1,58688,57651.1,35559.6,61216,55586.2,53654.9,58320.4,58875.4
sp|Q80XP8|FA76B_MOUSE,Fam76b,Protein FAM76B OS=Mus musculus GN=Fam76b PE=2 SV=1,73035.3,71253.8,38447.4,82681,70183.7,66459.4,68018.2,67607.9
tr|D3YXJ5|D3YXJ5_MOUSE,Fam84b,Protein Fam84b OS=Mus musculus GN=Fam84b PE=4 SV=1,6483,7289,6290.4,5968.9,6398.8,6955.2,8462.9,7312.6
sp|Q3UVG3|F91A1_MOUSE,Fam91a1,Protein FAM91A1 OS=Mus musculus GN=Fam91a1 PE=2 SV=1,48053.8,34008.9,42188.2,37392.9,43778.3,42467,42639.5,46881
sp|Q9DCL2|FA96A_MOUSE,Fam96a,MIP18 family protein FAM96A OS=Mus musculus GN=Fam96a PE=2 SV=1,73587.7,73146.1,73680.9,63229.4,67941.1,63628.1,74691.6,74370.4
sp|Q9D187|MIP18_MOUSE,Fam96b,Mitotic spindle-associated MMXD complex subunit MIP18 OS=Mus musculus GN=Fam96b PE=2 SV=1,18585.1,19265.3,19494.4,18204.4,19939.6,18899.9,21663.2,21798.6
sp|Q3TJZ6|FA98A_MOUSE,Fam98a,Protein FAM98A OS=Mus musculus GN=Fam98a PE=2 SV=1,44642.2,44673.1,33859.5,46598.3,49992.4,48344.6,62986.5,60103.8
sp|Q80VD1|FA98B_MOUSE,Fam98b,Protein FAM98B OS=Mus musculus GN=Fam98b PE=2 SV=1,147333.1,147130,108647.9,150683.4,142531.4,142230.4,166070,162178
tr|E9PYD1|E9PYD1_MOUSE,Fam98c,Protein Fam98c OS=Mus musculus GN=Fam98c PE=4 SV=1,54670.2,55373.2,51190.8,52631.4,55483.4,55514.8,56114.7,55052.3
sp|Q8K368|FANCI_MOUSE,Fanci,Fanconi anemia group I protein homolog OS=Mus musculus GN=Fanci PE=1 SV=2,45609.7,45783.9,46572.7,44537.2,40832.2,39527.2,43721.9,44401.6
sp|Q99M01|SYFM_MOUSE,Fars2,"Phenylalanine--tRNA ligase, mitochondrial OS=Mus musculus GN=Fars2 PE=2 SV=1",46073.3,46174.1,46311.3,44962.3,46013.5,45795.4,47790.7,46219
sp|Q8C0C7|SYFA_MOUSE,Farsa,Phenylalanine--tRNA ligase alpha subunit OS=Mus musculus GN=Farsa PE=2 SV=1,171912.1,178105.6,155752.4,159406.9,185043.2,193014.6,228130.6,235548.7
sp|Q9WUA2|SYFB_MOUSE,Farsb,Phenylalanine--tRNA ligase beta subunit OS=Mus musculus GN=Farsb PE=2 SV=2,156358.4,156658.4,137641.1,148902.1,172507,173301.5,200530,199280.6
sp|P41047|TNFL6_MOUSE,Faslg,Tumor necrosis factor ligand superfamily member 6 OS=Mus musculus GN=Faslg PE=1 SV=1,3458.3,4198.5,4601.9,3931.4,6150.3,4833.8,5879.2,6272.7
sp|Q6DI86|FAKD1_MOUSE,Fastkd1,FAST kinase domain-containing protein 1 OS=Mus musculus GN=Fastkd1 PE=2 SV=1,33587.2,33379.9,33515.4,32427.4,37693.5,34608.3,48339.2,47291.3
sp|Q7TMV3|FAKD5_MOUSE,Fastkd5,FAST kinase domain-containing protein 5 OS=Mus musculus GN=Fastkd5 PE=2 SV=1,36253.9,37532.2,36820.7,37444.2,39777.2,42112.6,54720.1,47650.3
tr|A2AQ53|A2AQ53_MOUSE,Fbn1,Fibrillin-1 OS=Mus musculus GN=Fbn1 PE=4 SV=1,15638.6,13533.7,16562.5,15423.6,15777.3,15224.8,15144,13959.3
sp|Q61554|FBN1_MOUSE,Fbn1,Fibrillin-1 OS=Mus musculus GN=Fbn1 PE=1 SV=1,21569.1,22866.4,22897.1,26528.5,25522,25317.1,27909.6,26505.1
sp|Q8R089|FBRS_MOUSE,Fbrs,Probable fibrosin-1 OS=Mus musculus GN=Fbrs PE=1 SV=2,31230.4,32193.7,32030.8,30770.8,34228.7,33375,34175.8,32766.8
sp|Q8BID8|FXL14_MOUSE,Fbxl14,F-box/LRR-repeat protein 14 OS=Mus musculus GN=Fbxl14 PE=2 SV=1,19317.3,20332.1,18662.4,18010.7,15678,16645.9,20571.9,20346.2
sp|Q91W61|FXL15_MOUSE,Fbxl15,F-box/LRR-repeat protein 15 OS=Mus musculus GN=Fbxl15 PE=1 SV=2,18314.4,18070.3,18175.3,18991,20960,20534.5,22195.9,22755.7
tr|E9PYR1|E9PYR1_MOUSE,Fbxl18,Protein Fbxl18 OS=Mus musculus GN=Fbxl18 PE=4 SV=1,21887.5,22697,25557.4,22983.3,25352.8,22933.1,28089.1,27712.6
sp|Q8C4V4|FBXL3_MOUSE,Fbxl3,F-box/LRR-repeat protein 3 OS=Mus musculus GN=Fbxl3 PE=1 SV=1,39647.3,42649.4,51808.7,47241,45495.2,44317.4,47865.7,45450.8
sp|Q8CIG9|FBXL8_MOUSE,Fbxl8,F-box/LRR-repeat protein 8 OS=Mus musculus GN=Fbxl8 PE=1 SV=1,53659.9,55682.9,52185.1,52783.4,49490.1,52712.6,44311.6,43874.2
sp|Q8K2I9|FBX18_MOUSE,Fbxo18,F-box only protein 18 OS=Mus musculus GN=Fbxo18 PE=2 SV=1,9734.7,8725.6,9424.3,9667.4,9163.6,9471.8,7955.8,8648.5
sp|Q8VDH1|FBX21_MOUSE,Fbxo21,F-box only protein 21 OS=Mus musculus GN=Fbxo21 PE=2 SV=1,11803.2,11041.4,10877,10213.6,11508.8,10659.7,11530.3,11828.3
sp|Q78JE5|FBX22_MOUSE,Fbxo22,F-box only protein 22 OS=Mus musculus GN=Fbxo22 PE=2 SV=2,58894.8,60630.7,55692.9,61687.6,58304.8,59843.4,56635.3,58286
sp|Q8BIG4|FBX28_MOUSE,Fbxo28,F-box only protein 28 OS=Mus musculus GN=Fbxo28 PE=2 SV=1,26349.3,25152.2,23777,27597.9,29377.3,28056.5,32234.6,32540.7
sp|Q9DC63|FBX3_MOUSE,Fbxo3,F-box only protein 3 OS=Mus musculus GN=Fbxo3 PE=2 SV=1,31185.9,31413.9,31265.6,29599.1,29089.3,28445.1,29742.6,29047.6
sp|Q9CPU7|FBX32_MOUSE,Fbxo32,F-box only protein 32 OS=Mus musculus GN=Fbxo32 PE=2 SV=1,11358,11087.4,10248.1,11169.6,10538.3,8925.5,12993.7,12245.8
sp|Q8BMI0|FBX38_MOUSE,Fbxo38,F-box only protein 38 OS=Mus musculus GN=Fbxo38 PE=1 SV=1,42858.1,45183.9,41643.4,41944.5,45566,47446.8,48882.8,49449.5
sp|Q8CHQ0|FBX4_MOUSE,Fbxo4,F-box only protein 4 OS=Mus musculus GN=Fbxo4 PE=1 SV=2,77845.5,79236.3,82640.1,72303.7,69600.9,72003.3,59995.9,61768.1
sp|Q6PDJ6|FBX42_MOUSE,Fbxo42,F-box only protein 42 OS=Mus musculus GN=Fbxo42 PE=2 SV=1,37890.6,38955.9,32024.4,28883.3,32608.3,34068.6,31269.7,31222.4
sp|Q8BG80|FBX46_MOUSE,Fbxo46,F-box only protein 46 OS=Mus musculus GN=Fbxo46 PE=2 SV=1,20122.5,20640,16462.1,22116.1,21811.5,22724.6,29529.9,28076.1
sp|Q9QZN4|FBX6_MOUSE,Fbxo6,F-box only protein 6 OS=Mus musculus GN=Fbxo6 PE=1 SV=1,65990.3,67086,61641,65112.4,58959.2,58489.6,65793,60378.8
sp|Q3U7U3|FBX7_MOUSE,Fbxo7,F-box only protein 7 OS=Mus musculus GN=Fbxo7 PE=2 SV=2,81438.7,80618.4,81991.3,78519.9,77037.7,78835.3,74929.5,72698.7
sp|Q60584|FBXW2_MOUSE,Fbxw2,F-box/WD repeat-containing protein 2 OS=Mus musculus GN=Fbxw2 PE=2 SV=2,10757.4,10915.2,11055,11183,8481.2,10622.5,9671.2,8261.3
sp|Q9JMJ2|FBXW4_MOUSE,Fbxw4,F-box/WD repeat-containing protein 4 OS=Mus musculus GN=Fbxw4 PE=2 SV=1,44014.6,49894.9,39137.2,47735.2,49061,45652,50830.5,54070.4
sp|P08101|FCGR2_MOUSE,Fcgr2,Low affinity immunoglobulin gamma Fc region receptor II OS=Mus musculus GN=Fcgr2 PE=1 SV=2,17522.4,18047.6,18632.4,18612.6,18029.6,16458.4,17325.2,18300.4
sp|Q61559|FCGRN_MOUSE,Fcgrt,IgG receptor FcRn large subunit p51 OS=Mus musculus GN=Fcgrt PE=1 SV=1,38453.6,32462.6,39321.2,28947.2,28668.9,25881.8,21710.2,18154.6
sp|Q8K285|FCHO1_MOUSE,Fcho1,FCH domain only protein 1 OS=Mus musculus GN=Fcho1 PE=1 SV=2,48912.4,47516.7,52782.6,50782.1,43970,44061.1,37992.4,35635.9
sp|Q3UQN2|FCHO2_MOUSE,Fcho2,FCH domain only protein 2 OS=Mus musculus GN=Fcho2 PE=1 SV=1,53406.4,53487.8,60627,49889.2,62480.8,60278.9,61607.4,64305.3
sp|Q6PFY1|FCSD1_MOUSE,Fchsd1,FCH and double SH3 domains protein 1 OS=Mus musculus GN=Fchsd1 PE=2 SV=1,33035.2,29213.1,24895.1,31705.1,33265.5,33909.2,31310,33424.1
sp|Q3USJ8|FCSD2_MOUSE,Fchsd2,FCH and double SH3 domains protein 2 OS=Mus musculus GN=Fchsd2 PE=1 SV=2,25215.3,26599.2,23828.1,26296.1,24992.4,26317.9,28986,27498.2
sp|Q920A9|FCRLA_MOUSE,Fcrla,Fc receptor-like A OS=Mus musculus GN=Fcrla PE=1 SV=1,26718.1,26480.2,30732.9,27531.8,27400.1,28176.9,26174.2,25488.5
